fake_face,fake_motion,fake_sound,file_id,modality
0,0,1,ccbbba54-8935-4f78-89d8-58840362d0de.wav,audio
0,0,1,82789100-a033-40c4-98bc-d28038bc05c9.wav,audio
0,0,1,9c265412-9906-4fb9-836f-40a1773f24ce.wav,audio
0,0,1,bb3d9b29-f3b7-4f8d-834b-7d55a6fc1c5b.wav,audio
0,0,1,d690d92c-58f2-4bb3-acd4-0fb789c2a86a.wav,audio
0,0,1,0fade26e-46e0-44f3-bcb9-7c570bba5cce.wav,audio
0,0,1,e75396a1-063c-4552-9bc1-27eb87a087c1.wav,audio
0,0,1,8024ac6b-4775-4981-9f89-9d987cf88a27.wav,audio
0,0,1,12e9a7c6-c2de-44d4-9075-f5955e53be2b.wav,audio
0,0,1,5804772f-1bcc-4636-a3ba-7ee41a5f0108.wav,audio
0,0,1,11af0c01-e543-4ee5-861d-09ab35d9cf6a.wav,audio
0,0,1,a40ccd5a-98bd-4f13-b23f-f1b553fcdd6d.wav,audio
0,0,1,b52495b6-01c8-4ebc-b6ac-d72b03b68f8c.wav,audio
0,0,1,9addbee3-371c-4e94-954f-673fef1a28be.wav,audio
0,0,1,e9d22abf-4e13-45cc-a7f1-67e9e010f079.wav,audio
0,0,1,da21b082-92ad-4280-87d5-25db9eff58dc.wav,audio
0,0,1,c0de31b1-4f07-4670-b812-a6a830e74e00.wav,audio
0,0,1,50ba2141-a17f-48d9-98eb-bc2c1ce38c2f.wav,audio
0,0,1,5d8255f7-dede-416f-808d-aa64286452af.wav,audio
0,0,1,b94b2ac3-741a-408d-afdd-451b7906bc9f.wav,audio
0,0,1,2d04b273-4544-49e7-9039-d8922c2456de.wav,audio
0,0,1,5e0b588e-b641-4f1c-9f9d-8668c99f59f0.wav,audio
0,0,1,9fd6de87-25b4-4ba6-b9b4-87e9d5b0574b.wav,audio
0,0,1,3a95cc9c-da1b-4d63-aed3-401e5c700117.wav,audio
0,0,1,7a26fb04-4187-47a5-bc13-95a623260904.wav,audio
0,0,1,9eb76f84-c499-4d3c-b7f0-935864ec8366.wav,audio
0,0,1,6403091a-7a0d-47df-81aa-71cf37993431.wav,audio
0,0,1,61bdfc00-e4ec-4e65-a299-030b7014c507.wav,audio
0,0,1,cbdc2c36-17c3-46fc-aa35-14d56c51ebe4.wav,audio
0,0,1,d1951615-7863-4708-b70e-711d61aa65f0.wav,audio
0,0,1,586ba8c5-9446-45fb-a230-bba0665c8b83.wav,audio
0,0,1,72134530-fedf-4b24-a5d8-a8031c8b9969.wav,audio
0,0,1,aa536a6e-5fb1-4d55-99d3-2c3b4af57c2e.wav,audio
0,0,1,83bbf68e-7e0b-4514-bdd1-73ffab67b5ac.wav,audio
0,0,1,dbef1c45-093e-440a-b209-af49fd4d2f1a.wav,audio
0,0,1,2b504dac-c487-41d0-a899-e582bf6b5f47.wav,audio
0,0,1,2690715b-e019-4601-87c7-2137f2b15bf5.wav,audio
0,0,1,b1ba8eb6-a324-4a3b-9067-d3bae951d1bb.wav,audio
0,0,1,0a1470da-472d-4679-ab6b-4d4bc301da62.wav,audio
0,0,1,63cadb03-929f-4a52-aba4-8671dd8a58a9.wav,audio
0,0,1,0b0f3d3b-928d-4450-b621-a73332614bc5.wav,audio
0,0,1,65b19596-b5c8-4e54-b04f-cbf0139ae66e.wav,audio
0,0,1,1c4d4d99-3726-466a-a3a0-efa5555df152.wav,audio
0,0,1,5f8e93e6-bfe1-4e49-acea-005770484f74.wav,audio
0,0,1,01052c71-b125-458c-883d-a0b4b57c639e.wav,audio
0,0,1,86cdda4f-ba0c-4176-9f7a-229ad8a19575.wav,audio
0,0,1,fbf7f02d-9ab7-415d-b2d9-d6126e0f3f98.wav,audio
0,0,1,d6905c78-0b95-4e1c-8f3a-b0ee87ad2c56.wav,audio
0,0,1,135f5d49-4bb3-47fa-bb37-b9529332946f.wav,audio
0,0,1,f1439149-5268-450f-b1e1-3be4466aa5f6.wav,audio
0,0,1,ba3bed33-362c-4e60-8326-7b5e7a938ae5.wav,audio
0,0,1,25695a0e-f53a-4b10-9307-628a8ecdfdf6.wav,audio
0,0,1,317f1c96-cf23-4ee3-b3aa-c0ce90e6e98a.wav,audio
0,0,1,039e16c3-0f93-4260-b649-7c05922861b3.wav,audio
0,0,1,e7f55ba5-714f-4ca1-9dc5-7c0870500cb7.wav,audio
0,0,1,6c7493ad-a6a2-466d-9010-19df31d1e3a4.wav,audio
0,0,1,58728cf4-c243-472d-ab77-d5fc09a40747.wav,audio
0,0,1,f1e5de5e-54d1-4a35-8528-47e46392c159.wav,audio
0,0,1,8308e175-c704-4471-b670-13eb70c88a9a.wav,audio
0,0,1,b76bce2e-b484-4516-8a36-32aca08162c0.wav,audio
0,0,1,37f972c7-9d50-4e56-aff2-e2df441967eb.wav,audio
0,0,1,8ce98d19-c731-4ac1-af48-44c8b7befb20.wav,audio
0,0,1,b16f06a6-645b-47c7-9c20-85e29a9769bc.wav,audio
0,0,1,a803ad0a-1c56-4e30-a6ab-565a0f1c93b7.wav,audio
0,0,1,473262a1-1ee0-4203-8925-bc50f48d6d7b.wav,audio
0,0,1,46715a51-572f-40bc-9078-d332b1a92b87.wav,audio
0,0,1,771364ff-f696-4d12-bf86-6803f104134c.wav,audio
0,0,1,8fae3da1-3e11-4dd4-92e9-7cc9b28e3001.wav,audio
0,0,1,03d2ec7f-113d-455c-8b69-605107d5fedb.wav,audio
0,0,1,ce72e073-b7a3-4449-a0b3-2f67180abedb.wav,audio
0,0,1,cd797f4e-2af5-4e6b-ba52-19705c8230f9.wav,audio
0,0,1,36f5f4f2-d6f2-4014-9352-12b8207a9dea.wav,audio
0,0,1,1b2ed63e-7e31-4523-ae02-01eaae27b74a.wav,audio
0,0,1,de15511c-8488-44e1-9099-3d5560829896.wav,audio
0,0,1,e7a72caa-c62c-4e52-8673-6e56694f89de.wav,audio
0,0,1,f018d3b8-646c-40c4-937f-cf732ddefd6b.wav,audio
0,0,1,ee655364-518d-4c78-a179-5b0058cbd18f.wav,audio
0,0,1,6c25c6f8-7a83-41ba-9b05-ac6966e71c14.wav,audio
0,0,1,f95781e6-241b-41f3-9d8a-272db2e622fd.wav,audio
0,0,1,8ee7da9b-5843-47dc-aec9-5675bfcba08f.wav,audio
0,0,1,8bb3a6c9-c121-48cd-9221-3551d22e0783.wav,audio
0,0,1,7c41b782-1721-4eb2-83f2-1676f840f2a8.wav,audio
0,0,1,f00b1cc8-3959-4d32-98d6-ff747cc99c8d.wav,audio
0,0,1,5695df89-9dfc-4544-986e-582d6a55cdba.wav,audio
0,0,1,1ce92884-fce3-46c4-8a23-e73b2a385b19.wav,audio
0,0,1,6bd2e8ff-9b4f-466a-96c6-bcb0a96c26a5.wav,audio
0,0,1,0e14a8c8-9475-43da-bbc4-53ce2148b160.wav,audio
0,0,1,d1653e77-2bde-4e86-b7c5-ee591c0d1a92.wav,audio
0,0,1,962b2704-200f-43c0-aef7-43c775098cdd.wav,audio
0,0,1,d809a1bf-21fc-45e5-95dc-032824c61193.wav,audio
0,0,1,4e618d72-a321-49e1-80b1-a667095443e6.wav,audio
0,0,1,0bb99a5f-9188-4294-b4ec-452b4603107f.wav,audio
0,0,1,a767ad00-35b2-4d18-9801-6e45f72bd821.wav,audio
0,0,1,d02972c8-be8d-4b4a-9d9b-ce7a9be1f673.wav,audio
0,0,1,35b151db-b375-48af-9996-29adb2895a78.wav,audio
0,0,1,54cbbe77-424f-4178-9fee-9a218ed0b5c5.wav,audio
0,0,1,c2f4d592-0bef-47a8-a1e1-fa4e8f32543e.wav,audio
0,0,1,2210fc1c-0684-4224-b5b1-6b57923ab397.wav,audio
0,0,1,543a7f53-e274-4e7e-8fc5-ce16c7c6b244.wav,audio
0,0,1,fc02520b-4764-4819-bdd6-319c88ddc7ec.wav,audio
0,0,1,b8c6db87-58c5-445d-b960-159a7b71ea21.wav,audio
0,0,1,ad7053f5-1172-4e32-8d35-32c8aa7de247.wav,audio
0,0,1,297e307a-5732-4c31-b096-706827d5193a.wav,audio
0,0,1,888ce126-493d-4bee-9865-a9aafb687be6.wav,audio
0,0,1,c6d394ef-3c50-4822-84a1-7d415fd64881.wav,audio
0,0,1,9a8b9650-eeab-4eb2-9934-873d88661472.wav,audio
0,0,1,9d7fe02e-9392-4f58-a731-b7696ecb5817.wav,audio
0,0,1,e6374f57-9fa7-4262-ad44-bc1ca424ba9e.wav,audio
0,0,1,91085d03-7888-4de6-aef2-28fa511b1fbd.wav,audio
0,0,1,de4cd46b-33eb-4f68-a78f-c334210f9523.wav,audio
0,0,1,6f814807-fae2-4f55-b9d5-ed68b4710a8a.wav,audio
0,0,1,d14f341a-df60-4b5d-983b-ddbfa638b996.wav,audio
0,0,1,d5d87cdb-bbf8-4c46-81b5-35808c8df016.wav,audio
0,0,1,be34df82-a40b-4f25-85b4-a1063d8dfc30.wav,audio
0,0,1,372015ff-de77-4cd6-a650-7145dbfad6c4.wav,audio
0,0,1,dc5c4825-8034-4dd5-88f6-786787c01bdf.wav,audio
0,0,1,2ce80ac1-cc6f-48eb-afaf-11ffd53eefa7.wav,audio
0,0,1,1883d40a-12ce-4b71-89b9-5f0b4ecb8ff3.wav,audio
0,0,1,312f7f09-6632-40db-92c4-13af1b0a5e8a.wav,audio
0,0,1,5d439a05-0204-4131-9b36-3cd54d659e96.wav,audio
0,0,1,c764b45e-8576-4233-88eb-5d878dc85b22.wav,audio
0,0,1,a41a0a01-d81c-4a01-a0b6-3f4f15ea6d6c.wav,audio
0,0,1,639309a1-855c-4a6e-94ab-1feefd1ff90a.wav,audio
0,0,1,9fe4784e-3ae1-4027-b772-310300d2ed36.wav,audio
0,0,1,cfc40feb-161c-4b79-8e46-830c566dde2d.wav,audio
0,0,1,b610b5b0-ce99-4764-a029-447f498f8405.wav,audio
0,0,1,6cea2c3b-ea6c-442e-9b3f-ee4d2b1cc839.wav,audio
0,0,1,ad9c3a99-ab2d-4eb5-8c35-a3a7f83446c3.wav,audio
0,0,1,52a97d2c-b372-4ed3-a8ba-7848b81945b0.wav,audio
0,0,1,42d34a38-f7b9-41ae-b48e-d089b6097417.wav,audio
0,0,1,518a4a10-d91e-43f4-8487-f640055a86f6.wav,audio
0,0,1,ef5ef6e4-c194-4f47-a725-b85a27f40cc0.wav,audio
0,0,1,75bf479c-0ae0-45ea-a0a4-3912c8ba5e11.wav,audio
0,0,1,6da36775-cf81-46c5-8fcd-3848fb3935da.wav,audio
0,0,1,ef1675d6-4785-4569-b056-afc6ba59348e.wav,audio
0,0,1,52d1aabb-88a9-4fd6-8ed3-48b0b5b534ac.wav,audio
0,0,1,159e61b7-3de6-46ae-bc5b-dea87b90d29a.wav,audio
0,0,1,bfc49aa0-f06b-4770-817d-f87e4ff4100e.wav,audio
0,0,1,65b59a92-c451-4679-b381-671697a7bc24.wav,audio
0,0,1,5241dc84-83bf-4eb2-9537-d970376ffc6b.wav,audio
0,0,1,d9d4d38e-8d82-4800-be03-6b9ff396377a.wav,audio
0,0,1,cc741700-e926-4911-9b2b-1580da96150b.wav,audio
0,0,1,56d9f8d6-caee-4239-a36c-f9700504d1c4.wav,audio
0,0,1,8d4d88f6-e50d-4f53-9300-4d9b6f13d771.wav,audio
0,0,1,bae66b4e-4ec1-42d1-83b2-008abb01125b.wav,audio
0,0,1,0628a52d-c95a-4a3c-b120-ac3cdd08ff20.wav,audio
0,0,1,544f7e1b-2625-4f22-8a56-a1b52da1c71d.wav,audio
0,0,1,94c15f85-3b79-4acd-8c9d-1482e382abaf.wav,audio
0,0,1,2840c789-cea7-4655-b795-da68c819c057.wav,audio
0,0,1,bc44a7bc-882a-43d3-a45d-0219bf61922e.wav,audio
0,0,1,5500a445-5f93-4218-ae29-9ad1be9460cc.wav,audio
0,0,1,488e0611-e3fa-459f-81f9-2b9db999c8e9.wav,audio
0,0,1,6e1e2e3f-7e59-454d-8a72-770f99f801ec.wav,audio
0,0,1,127ccb64-9e5a-4d1a-87b9-3e56bf6bcdea.wav,audio
0,0,1,cfdf71a7-ab1d-4447-bbff-2ed2ae67eaa1.wav,audio
0,0,1,3bf88993-c2c0-43d9-8d4c-679f83828f70.wav,audio
0,0,1,c9688491-6016-47e1-bb5c-d0f05f25d936.wav,audio
0,0,1,52a439fe-c518-4e7a-9405-6c5cbfae1c0f.wav,audio
0,0,1,3cce8804-2b9e-4a9a-8eba-146e1b17c86a.wav,audio
0,0,1,06cdcfa8-a859-4ef1-896a-b008cf3a4f9a.wav,audio
0,0,1,103be3b1-ff81-4647-846f-3305a6dd9f64.wav,audio
0,0,1,b7a1cbb5-beae-4b79-9d84-cc54998d5ee1.wav,audio
0,0,1,5a5413d3-6250-40d3-ae5b-4a577b761985.wav,audio
0,0,1,fa2eeb05-1097-4aa2-b6fd-22ccb3b93dca.wav,audio
0,0,1,e93a0d76-9065-4d7a-9f9d-d7686902bf3b.wav,audio
0,0,1,096579dd-5332-4524-951e-f87407e96071.wav,audio
0,0,1,43185ed9-382b-478b-8fe0-e5646dc26a06.wav,audio
0,0,1,81a0a206-ddff-4445-bc15-9da2fb8ba4bd.wav,audio
0,0,1,b62cede1-eef0-41fd-ae1b-567b84c95261.wav,audio
0,0,1,b3a64440-11f8-487a-ad01-d658c7474791.wav,audio
0,0,1,d6861dcd-b8c3-4c5a-8db3-8c654f776ccf.wav,audio
0,0,1,f418641a-f12b-4f45-8175-ee76c41247a2.wav,audio
0,0,1,c68adc67-95d7-42fc-af71-fddb5d055b22.wav,audio
0,0,1,8a3968c7-07d2-4a55-8288-3311537b7a61.wav,audio
0,0,1,0c8dabf4-4969-46d1-a391-b458258bd59f.wav,audio
0,0,1,363fb373-8631-40da-8634-b31d42640254.wav,audio
0,0,1,d06e4a47-3e8c-4bdd-b4a8-e0d523aaccce.wav,audio
0,0,1,a56129ed-f9ca-4b84-846f-ac513489c279.wav,audio
0,0,1,bb64f6f0-5039-4c26-998a-d0445150e75c.wav,audio
0,0,1,1de25209-f0b3-4d5a-b0d4-47e75c3899ae.wav,audio
0,0,1,b7871c7c-8c77-44a9-aa03-80e63726b286.wav,audio
0,0,1,e8cfdcfd-e32b-4895-b6ce-91e81aee233b.wav,audio
0,0,1,57314964-1d79-42d5-8f07-bba5171b09aa.wav,audio
0,0,1,9312242f-0387-406d-959f-b445a8f92454.wav,audio
0,0,1,09263784-f4c2-4e29-b42e-95bd5123e393.wav,audio
0,0,1,d1c1b9a9-1096-47e8-8ebb-e1e6969c4011.wav,audio
0,0,1,53f232dc-2f56-4922-a279-e154412c60ca.wav,audio
0,0,1,3b18b7dc-cfff-40a3-99c1-01358bd34313.wav,audio
0,0,1,258b5539-37ad-4757-913f-c1e44437eb99.wav,audio
0,0,1,1fafe0c2-a9d0-4354-978b-4a9eb665d1be.wav,audio
0,0,1,17a1cb2b-43ef-49f9-99f7-e6f227d69085.wav,audio
0,0,1,ef1d1c42-c5eb-42ae-87af-b08a9b9730d9.wav,audio
0,0,1,7b1defb7-fd98-43e3-813d-2695a00e64aa.wav,audio
0,0,1,1be110d7-cbb7-4d05-8be5-8e5698d7c03f.wav,audio
0,0,1,9f8f1c6b-eab6-4176-9aaf-8464c5ad0c81.wav,audio
0,0,1,b2b3331b-7aa5-4cd5-b038-ab38b9b3dd98.wav,audio
0,0,1,dc185ec7-22ae-4326-9dd5-b00cda6b96c6.wav,audio
0,0,1,a9fd40de-a836-4d36-be40-fba5fc68876d.wav,audio
0,0,1,496ac8f6-122d-4ecc-820f-49429d43fea1.wav,audio
0,0,1,f9cb2df2-098a-449a-8406-d8c1f2d971d6.wav,audio
0,0,1,b2a19002-e537-47cf-ae5e-f27f10205be7.wav,audio
0,0,1,166708e0-eac6-4dad-8819-8330d977f9f8.wav,audio
0,0,1,0520170b-ca8d-4072-9131-c31b04c523de.wav,audio
0,0,1,7a89d38e-04b8-4ce0-a284-1c0ca64efe5f.wav,audio
0,0,1,25988608-2296-411e-8d1b-cad09f9922a5.wav,audio
0,0,1,0feac76a-1c0d-41a8-8bcd-995894fed303.wav,audio
0,0,1,20241d1b-e112-4e7f-a5f5-46f7037bb5fd.wav,audio
0,0,1,1959efc1-d87d-411d-aea8-c370e6b8eea5.wav,audio
0,0,1,6b469a52-f8cd-4c99-bcc8-ee1e2e75eb72.wav,audio
0,0,1,0616bb39-6eb8-4187-89b1-6e5b6325c069.wav,audio
0,0,1,640641f7-93f2-4b19-b830-1a66045bd24e.wav,audio
0,0,1,6229b5e4-8b45-4910-b53a-d67502bbe04d.wav,audio
0,0,1,34974b07-8697-471c-b107-2b44c0c6c86a.wav,audio
0,0,1,7708898a-ddd8-4b69-bc0f-910c92377e2d.wav,audio
0,0,1,bc6f8d0d-e1c1-4700-a43f-8b101ba614b1.wav,audio
0,0,1,7e2abae1-3686-4518-bb34-a12ec250a6a4.wav,audio
0,0,1,1e1ebf0d-861c-4249-bd82-1e3afdc9277e.wav,audio
0,0,1,ea610d70-efaa-4baa-ba88-9fa37a6f361a.wav,audio
0,0,1,10c62ff2-1416-45bc-bd57-e4c0f014b232.wav,audio
0,0,1,c33092e4-54b9-4836-8a18-5dba45e69bac.wav,audio
0,0,1,5876f342-b2b0-4222-8b4d-fc5bb9719aaf.wav,audio
0,0,1,f0bfad36-3a0f-431f-8c69-0518b3e42d34.wav,audio
0,0,1,ac33ceb4-5904-417a-af99-523525c0d453.wav,audio
0,0,1,3b513f04-b760-442e-b9ed-e3d198cbb17e.wav,audio
0,0,1,d1cf7aa4-3946-4d84-b67d-08268f465eab.wav,audio
0,0,1,cf58770d-a726-4270-b41e-5d9d726fb04f.wav,audio
0,0,1,996a8913-0f7d-4a7a-8bc9-acd76d1e7875.wav,audio
0,0,1,4b0044bc-6902-4676-b958-5d4ce6e929ee.wav,audio
0,0,1,03c8dc18-a207-4f24-aacf-d22fd2875504.wav,audio
0,0,1,ffd5a73c-213b-452b-a57a-00dd8cd163b1.wav,audio
0,0,1,bf154193-db57-4c23-a3f6-08b72e306b3c.wav,audio
0,0,1,fa40233a-efb5-4545-9ede-9f919f59cb8d.wav,audio
0,0,1,c043e82e-f113-409a-a6f2-a8c9c7704350.wav,audio
0,0,1,8ea71685-a655-498b-9281-1bdba96e3e76.wav,audio
0,0,1,a507cdbb-dd82-49af-b3a4-3bb92a31b4df.wav,audio
0,0,1,573d4076-8c89-41cb-9ad2-0b8fd59ebd9c.wav,audio
0,0,1,31951a5a-d555-4ccb-a2ff-7d24a09d1a49.wav,audio
0,0,1,7006f244-ebb6-41c3-881a-b576f724a44b.wav,audio
0,0,1,ab46c9c1-1cef-4eab-865d-1d3964d41a64.wav,audio
0,0,1,90a27bbc-1e1b-48b7-ad54-67a6b10652fb.wav,audio
0,0,1,254a13a1-8dec-420e-9607-cfa0162b609f.wav,audio
0,0,1,6a58086c-dbc1-41a2-9a98-c78301660151.wav,audio
0,0,1,e03cee02-99ee-436f-859f-6b4a98110739.wav,audio
0,0,1,ab1d936c-9c39-4e03-a00f-317f361e87f2.wav,audio
0,0,1,61e71848-fd27-45e1-9dd7-63f2874b35c7.wav,audio
0,0,1,18f3953e-feee-4288-8f38-b601a819d177.wav,audio
0,0,1,6653d41c-c4de-4cc5-8cdd-54021ba028ca.wav,audio
0,0,1,a4fe777a-26a0-42ce-9540-a276dcb1bf62.wav,audio
0,0,1,2c23bad4-3992-4f54-8d0b-5197e54c0255.wav,audio
0,0,1,ed9077e8-218b-4fa3-892c-2e3a18dfb734.wav,audio
0,0,1,64ecde7c-2b32-47fb-8ac3-66c93ca26354.wav,audio
0,0,1,bdc1d280-6a1e-4fd3-abec-21c7b0e2e439.wav,audio
0,0,1,58bef868-ecf6-4710-8a33-e7053e55c351.wav,audio
0,0,1,b4457bce-9939-43d6-985e-4240685c927d.wav,audio
0,0,1,dc6372dc-5c13-43d1-89aa-a1700604c2e9.wav,audio
0,0,1,6825a597-40de-4afa-9219-532eb0238ae7.wav,audio
0,0,1,91b2034a-ea30-45bf-a5c5-59821111285a.wav,audio
0,0,1,0ae859d9-402f-4eb5-ab11-3b9e2ba76401.wav,audio
0,0,1,0f8c69cd-fd52-41e8-b8cf-b218c2d4eb5b.wav,audio
0,0,1,3d259e04-8006-4319-8fd0-e224eaf755c4.wav,audio
0,0,1,e582b4e0-2f49-4bf5-97bd-82f90cd4e954.wav,audio
0,0,1,168f5de4-c046-46b2-bf82-2ccefde7f32f.wav,audio
0,0,1,a008807f-c7c2-486f-a462-b94e3cb2e093.wav,audio
0,0,1,15a325fb-2c33-4cee-ba9f-ac951fddac9f.wav,audio
0,0,1,5c8c0335-3c21-4159-a83c-4795f1cc311a.wav,audio
0,0,1,57e76360-8794-4c91-a31f-63c9bb7f8114.wav,audio
0,0,1,4e9f5cca-ca02-429d-8808-7d6cc292194f.wav,audio
0,0,1,763e3e90-0c02-4190-8396-300083c55549.wav,audio
0,0,1,bc6f2541-ac3c-40c1-bd6b-8f1f79a6f006.wav,audio
0,0,1,85d0b78e-15ab-4f92-bdaa-f3730b07ab9f.wav,audio
0,0,1,1af247cd-4c41-4d5c-a2c6-3bfada2b0ff6.wav,audio
0,0,1,af468189-ac48-4a65-8574-02b00291cacd.wav,audio
0,0,1,5c519a36-82a9-44a6-88ff-6dcea0d599cd.wav,audio
0,0,1,535566e4-9cd3-4329-bee8-fd2e23d4ffeb.wav,audio
0,0,1,d1272b9b-0b7a-495a-b60f-b0bb3b35a6d0.wav,audio
0,0,1,2092e49d-a099-407c-9e1a-8f56d14a1bfa.wav,audio
0,0,1,ca0bb5a2-49ba-40b0-9d70-523318832f99.wav,audio
0,0,1,83cd49bf-5aa6-4621-b406-f22c12a11a17.wav,audio
0,0,1,015b8a4c-65e5-4898-9f31-f2ceb250a88e.wav,audio
0,0,1,4c87d926-3740-4d19-8688-6477ec9c239e.wav,audio
0,0,1,4df2688b-12e8-494c-b20d-930656042602.wav,audio
0,0,1,3aeeedc9-087a-4446-91e6-0687bcb2dea2.wav,audio
0,0,1,91c6807e-7261-414a-b033-abe09cd78ee6.wav,audio
0,0,1,b2ec1f56-4616-498f-b48f-440ae400dbed.wav,audio
0,0,1,1e8d5b73-fdf1-4c79-b635-a885995bfd6e.wav,audio
0,0,1,b8bef4e4-d198-41eb-a65c-f26f483d7fb2.wav,audio
0,0,1,0cbba4c7-79e4-4deb-aa1a-65ad314ca38c.wav,audio
0,0,1,3a072bac-c79b-4973-8289-4f44526e0745.wav,audio
0,0,1,96035a89-356b-486e-a2b9-fdc3e5a31083.wav,audio
0,0,1,5c13e4d7-75da-44be-93af-eecc4d1b635d.wav,audio
0,0,1,a6fc0df2-7a9e-411a-9ba4-35dda29dcf40.wav,audio
0,0,1,c4692447-9aa7-44aa-90d4-a3af9b6427ce.wav,audio
0,0,1,a5206323-59a4-498b-b055-a039a764b78f.wav,audio
0,0,1,1d9223d8-ca23-4205-9799-7dd33b89177d.wav,audio
0,0,1,752bb197-fc91-4cbf-a43b-3ab6bc103c80.wav,audio
0,0,1,dbc13859-a7c2-443c-87d5-b4b94f115f5c.wav,audio
0,0,1,75b20b06-c20c-4210-a08d-1db1e1ad527d.wav,audio
0,0,1,caedff6a-61f3-487f-bbe3-5b8eccece3b5.wav,audio
0,0,1,13cc77a1-1763-481c-8ec8-ec5baf0fc322.wav,audio
0,0,1,48eedaab-8516-41c9-9153-daad8be61d91.wav,audio
0,0,1,53b9290e-6a42-4f87-9f77-a55c3c60b63e.wav,audio
0,0,1,508e2824-6c13-404d-a4b4-a9b586617856.wav,audio
0,0,1,875ca12c-7bf6-427a-a337-7c19db5d4dda.wav,audio
0,0,1,ac753d5d-9284-443e-8650-bc43b0e913fa.wav,audio
0,0,1,dc22c329-33e7-4767-88b3-4c268a5b87ba.wav,audio
0,0,1,98427ccd-3710-45b9-8324-8304beadc2df.wav,audio
0,0,1,73b87c4d-7d0b-4898-8287-235909bb1d6f.wav,audio
0,0,1,b004f667-f4ac-4ad8-8f28-df2ff84bf206.wav,audio
0,0,1,739d97c7-2fef-495d-81d1-69ceb0362ee4.wav,audio
0,0,1,c3e03272-c696-40e8-99c1-3d856d6beb6c.wav,audio
0,0,1,e6ad7dc3-364c-4039-8d40-c72b61258652.wav,audio
0,0,1,ade6f550-80e1-43d2-8958-5afdaf06e280.wav,audio
0,0,1,2ab54fcc-cc41-489d-92ff-5a236fdd237a.wav,audio
0,0,1,b5574073-6ea7-49d4-9ac9-66e7894d5fa1.wav,audio
0,0,1,dacf79d6-aff1-4dae-87cf-f40f66820cac.wav,audio
0,0,1,b8acf074-4d7d-40b9-8611-ba5c03562b75.wav,audio
0,0,1,a4e8252e-b10d-4ce6-8ead-8483c6f02d34.wav,audio
0,0,1,0d02401a-0412-46c4-af22-c1b546e53465.wav,audio
0,0,1,5a88f792-5fca-4876-8288-5ea327d1bc63.wav,audio
0,0,1,602b7ae1-4af8-4b6e-a042-a4f389d0685e.wav,audio
0,0,1,55251efb-8164-4e9c-91f4-77b5016ca15f.wav,audio
0,0,1,9f6a4456-7be3-42a4-a9fb-d07c85e26d7d.wav,audio
0,0,1,37f0363f-97ca-42d4-abfa-f5d5a729d112.wav,audio
0,0,1,6aa36237-f8fc-467e-bd50-abb3aef3aee5.wav,audio
0,0,1,494164d9-e61a-4e81-93f8-7522b6848093.wav,audio
0,0,1,00b838cc-caa3-42ec-bf76-677c3c7c2d8c.wav,audio
0,0,1,e568c518-f709-4709-bd65-672a866d4887.wav,audio
0,0,1,c1e272f8-f433-4097-9eb4-34595a10f29b.wav,audio
0,0,1,d545859b-6bcb-42a0-8c66-cf0e9cb4a6fe.wav,audio
0,0,1,f42496a2-9deb-4e02-b7f3-a6952372644d.wav,audio
0,0,1,b9313123-a893-454b-ac60-04618e596095.wav,audio
0,0,1,bcdf067f-d3a1-4c6a-9cfd-5a2ae155e924.wav,audio
0,0,1,4c1aa682-b41f-4bd3-ac0e-c1f0a25dc263.wav,audio
0,0,1,66423969-41b3-4d15-9473-74457a50382e.wav,audio
0,0,1,5a2d9f80-1ec5-426d-bade-5051fb81beb5.wav,audio
0,0,1,0cbbbbd0-e154-4f2d-9928-bf5e733c2110.wav,audio
0,0,1,ac87278f-b0aa-4803-962c-40de60653dd1.wav,audio
0,0,1,1a0088c6-5320-4f4d-9e94-2fee939207d5.wav,audio
0,0,1,abc9c509-8afe-405c-8c90-0a5487acd710.wav,audio
0,0,1,d663f2d0-cb26-4291-ac4a-fb6e4d6755a2.wav,audio
0,0,1,234a29d6-afc2-41ac-bdc2-026fcb6bd9ac.wav,audio
0,0,1,ca00bbc4-ee4e-4026-b3f1-335ed3c0e604.wav,audio
0,0,1,119f579a-a244-4614-a485-09ec57162d38.wav,audio
0,0,1,183efc71-751b-4c8e-b022-6a355d55f88c.wav,audio
0,0,1,aa856f99-7dd6-4b32-9fe7-01c734011415.wav,audio
0,0,1,d69655e2-dce3-4794-a320-4004d60dd169.wav,audio
0,0,1,e64b761f-56dc-44b6-a460-17d274dc5589.wav,audio
0,0,1,43821b8f-bcfb-4ba9-9aea-4db808a75336.wav,audio
0,0,1,ee4af009-7799-47ac-8cf0-f3cc0b5607d6.wav,audio
0,0,1,daeed4c2-f251-4460-bb6b-c12ad336ff87.wav,audio
0,0,1,37f1dd5e-e65f-4b31-9afd-4977cb6167d9.wav,audio
0,0,1,c9017246-5439-4869-a417-0973ed7b94b7.wav,audio
0,0,1,323152c2-9120-49ee-a728-642d5920a38a.wav,audio
0,0,1,3465209b-1d59-4979-b71b-e1762dd3a00c.wav,audio
0,0,1,7a078926-3f20-4748-a09c-1eab5b32794d.wav,audio
0,0,1,6d8cf5be-1d59-414d-9497-7f405f613428.wav,audio
0,0,1,6f5d26eb-4760-4645-bc7a-5cd005356d25.wav,audio
0,0,1,c8e6850d-a0ff-4cc5-b429-d4ea992c3f17.wav,audio
